Id,Street Address,Allowed To Collect,Checkbox,Country/Region,Createdate,First Name,Temporary ID,Industry,Lastmodifieddate,Last Name,Phone Number,Email,Training Create Date,Email Validation,Original Email,City,Extension
89923836002,"Belgrave  Route, 4211",Yes,Yes,England,2025-01-08,Bryon,89923836002,Meat,2025-01-08,Wright,(+44) 6770 5476,bryon_wright767821341@irrepsy.com,2021-03-08,Valid,,London,ext 99
89929492337,"Abourne   Crossroad, 6682",Yes,Yes,England,2025-01-08,Deborah,89929492337,Dairy products,2025-01-08,Tennant,(+44) 5141 4725,deborah_tennant162881745@deons.tech,2021-12-27,Valid,,Plymouth,ext 39
89923852582,"Waite  Alley, 4845",Yes,Yes,England,2025-01-08,Alexia,89923852582,Milling,2025-01-08,Newman,(+44) 6774 0612,alexia_newman924405606@deons.tech,2021-02-09,Valid,,Plymouth,ext 17
89924828724,"Emily  Route, 1624",Yes,Yes,England,2025-01-08,Courtney,89924828724,Bakery products,2025-01-08,Cameron,(+44) 2567 0271,courtney_cameron390120471@zorer.org,2021-11-12,Valid,,,ext 12
89925035417,"Bendall   Avenue, 1083",Yes,Yes,England,2025-01-08,Daniel,89925035417,Fruit ; vegetables,2025-01-08,Cox,(+44) 8628 7605,daniel_cox1739494899@hourpy.biz,2021-03-24,Valid,,Plymouth,ext 23
89925160067,"Armory  Route, 6795",Yes,Yes,England,2025-01-08,Catherine,89925160067,Poultry ; fish,2025-01-08,Graham,(+44) 7716 4684,catherine_graham145301197@kideod.biz,2021-06-14,Valid,,London,ext 14
89925695054,"Arctic   Lane, 4241",Yes,Yes,England,2025-01-08,Barry,89925695054,Animal feeds,2025-01-08,Robinson,(+44) 1855 2208,barry_robinson1693849390@iatim.tech,2021-12-02,Valid,,Plymouth,ext 19
89929187420,"Adams  Hill, 3395",Yes,Yes,England,2025-01-08,Beatrice,89929187420,Animal feeds,2025-01-08,Kelly,(+44) 3611 6450,beatrice_kelly640437445@brety.org,2021-12-23,Valid,,London,ext 4
89931035506,"Emden   Crossroad, 336",Yes,Yes,England,2025-01-08,Caleb,89931035506,Animal feeds,2025-01-08,Morgan,(+44) 6264 3574,caleb_morgan1584284496@grannar.com,2021-08-01,Valid,,,ext 61
89931319142,"Baynes  Way, 7674",Yes,Yes,England,2025-01-08,Bryon,89931319142,Fruit ; vegetables,2025-01-08,Sloan,(+44) 7382 3702,bryon_sloan295846451@qater.org,2021-11-03,Valid,,Winchester,ext 37
89931952505,"Jackson Walk, 2064",Yes,Yes,Ireland,2025-01-08,Boris,89931952505,Fruit ; vegetables,2025-01-08,Farrant,(+353) 4127 4221,boris_farrant964985306@naiker.biz,2021-01-08,Valid,,Limerick,ext 61
89922983306,"Bennett  Rue, 7120",Yes,Yes,England,2025-01-08,Alan,89922983306,Bakery products,2025-01-08,Jackson,(+44) 1103 5314,alan_jackson1355504273@eirey.tech,2021-06-25,Valid,,Oxford,ext 6
89931266190,"Buttonwood Alley, 6354",Yes,Yes,England,2025-01-08,Bob,89931266190,Poultry ; fish,2025-01-08,Tindall,(+44) 4702 3341,bob_tindall619093704@womeona.net,2021-05-08,Valid,,Oxford,ext 87
89931827017,"Armory  Pass, 4431",Yes,Yes,England,2025-01-08,Daniel,89931827017,Dairy products,2025-01-08,Swan,(+44) 7144 2145,daniel_swan1379800283@corti.com,2021-03-05,Valid,,London,ext 60
89931952506,"Blendon    Street, 6954",Yes,Yes,England,2025-01-08,Chuck,89931952506,Poultry ; fish,2025-01-08,Rixon,(+44) 4677 5836,chuck_rixon1330277126@brety.org,2021-12-12,Valid,,,ext 23
89922443634,"Emden   Pass, 9413",Yes,Yes,England,2025-01-08,Bryon,89922443634,Meat,2025-01-08,Donnelly,(+44) 1866 0581,bryon_donnelly359735513@gompie.com,2021-02-13,Valid,,Plymouth,ext 49
89922854673,"Viscount   Vale, 3560",Yes,Yes,England,2025-01-08,Catherine,89922854673,Poultry ; fish,2025-01-08,Simpson,(+44) 6258 4261,catherine_simpson629449099@kideod.biz,2021-03-04,Valid,,Winchester,ext 45
89923447101,"Ely  Road, 462",Yes,Yes,Ireland,2025-01-08,Cedrick,89923447101,Poultry ; fish,2025-01-08,Crawley,(+353) 5552 7475,cedrick_crawley2006268978@supunk.biz,2021-10-05,Valid,,Waterford,ext 70
89923821142,"Udall   Avenue, 1837",Yes,Yes,England,2025-01-08,Anthony,89923821142,Dairy products,2025-01-08,Harrington,(+44) 4044 1461,anthony_harrington153780968@ubusive.com,2021-03-31,Valid,,Milton Keynes,ext 24
89923962240,"East Avenue, 6750",Yes,Yes,England,2025-01-08,Benny,89923962240,Fruit ; vegetables,2025-01-08,Neville,(+44) 8446 5422,benny_neville413839074@bulaffy.com,2021-07-01,Valid,,Oxford,ext 94
89924844200,"Sheffield Pass, 3913",Yes,Yes,England,2025-01-08,Chester,89924844200,Milling,2025-01-08,Lyon,(+44) 3222 0713,chester_lyon1693681718@gembat.biz,2021-05-25,Valid,,Winchester,ext 31
89929961562,"English   Route, 8157",Yes,Yes,England,2025-01-08,Alexia,89929961562,Poultry ; fish,2025-01-08,Newman,(+44) 7214 8020,alexia_newman1722136935@liret.org,2021-07-01,Valid,,Plymouth,ext 100
89932055582,"Blackheath   Road, 4442",Yes,Yes,England,2025-01-08,Camellia,89932055582,Meat,2025-01-08,Rose,(+44) 5482 8585,camellia_rose1344269261@corti.com,2021-08-19,Valid,,London,ext 98
89882990431,"Dunsley  Road, 3529",Yes,Yes,Ireland,2025-01-08,Benjamin,89882990431,Fruit ; vegetables,2025-01-08,Owens,(+353) 3617 8484,benjamin_owens147920635@fuliss.net,2021-08-15,Valid,,Waterford,ext 86
89892590187,"Coalecroft  Avenue, 6325",Yes,Yes,Ireland,2025-01-08,Barney,89892590187,Dairy products,2025-01-08,Amstead,(+353) 3075 5383,barney_amstead2112253941@cispeto.com,2021-09-16,Valid,,Limerick,ext 49
89909954648,"Blenkarne  Walk, 1488",Yes,Yes,England,2025-01-08,Bryon,89909954648,Dairy products,2025-01-08,Dwyer,(+44) 6208 5132,bryon_dwyer944894912@zorer.org,2021-04-12,Valid,,Plymouth,ext 11
89919436336,"Howard Alley, 9340",Yes,Yes,Ireland,2025-01-08,Cedrick,89919436336,Milling,2025-01-08,Uttridge,(+353) 3574 4583,cedrick_uttridge1100563128@mafthy.com,2021-09-13,Valid,,Limerick,ext 30
89921852499,"Magnolia Avenue, 3707",Yes,Yes,England,2025-01-08,Danielle,89921852499,Animal feeds,2025-01-08,Kidd,(+44) 8208 1683,danielle_kidd1998590379@fuliss.net,2021-12-09,Valid,,London,ext 61
89923821143,"Walnut Pass, 9329",Yes,Yes,England,2025-01-08,Danielle,89923821143,Poultry ; fish,2025-01-08,Blythe,(+44) 5610 0683,danielle_blythe1522829012@cispeto.com,2021-02-04,Valid,,Winchester,ext 39
89929187419,"Durnford  Walk, 101",Yes,Yes,Ireland,2025-01-08,Alexander,89929187419,Fruit ; vegetables,2025-01-08,Bryant,(+353) 4431 2300,alexander_bryant130502970@bungar.biz,2021-10-14,Valid,,Limerick,ext 58
89929358102,"Battis   Boulevard, 4344",Yes,Yes,Ireland,2025-01-08,Daniel,89929358102,Bakery products,2025-01-08,Holmes,(+353) 2107 7685,daniel_holmes1480130991@brety.org,2021-07-05,Valid,,Dublin,ext 95
89929358103,"Thomas  Avenue, 219",Yes,Yes,Ireland,2025-01-08,Caleb,89929358103,Poultry ; fish,2025-01-08,Parr,(+353) 8036 3171,caleb_parr2080782445@bretoux.com,2021-07-03,Valid,,Limerick,ext 87
89929358104,"Blore  Boulevard, 3080",Yes,Yes,Ireland,2025-01-08,Danny,89929358104,Fruit ; vegetables,2025-01-08,Greenwood,(+353) 4270 5067,danny_greenwood1186983761@twace.org,2021-08-09,Valid,,Cork,ext 64
89929539252,"Gathorne   Vale, 6846",Yes,Yes,Ireland,2025-01-08,Benny,89929539252,Meat,2025-01-08,Osmond,(+353) 8445 5304,benny_osmond1534976666@bungar.biz,2021-03-22,Valid,,Limerick,ext 95
89911820597,"Westbourne Road, 8616",Yes,Yes,Ireland,2025-01-08,Chad,89911820597,Fruit ; vegetables,2025-01-08,Uttridge,(+353) 2530 6611,chad_uttridge319856885@kideod.biz,2021-11-25,Valid,,Dublin,ext 8
89922060567,"Central  Vale, 4257",Yes,Yes,Ireland,2025-01-08,Chadwick,89922060567,Dairy products,2025-01-08,Oldfield,(+353) 8622 5328,chadwick_oldfield1079512800@gembat.biz,2021-06-20,Valid,,Waterford,ext 46
89922428421,"Sundown Street, 523",Yes,Yes,Ireland,2025-01-08,Bryon,89922428421,Dairy products,2025-01-08,Wise,(+353) 6721 4565,bryon_wise1190665810@ubusive.com,2021-02-11,Valid,,Cork,ext 80
89923912631,"Cockspur  Boulevard, 1910",Yes,Yes,Ireland,2025-01-08,Chester,89923912631,Dairy products,2025-01-08,Gavin,(+353) 7527 4136,chester_gavin1679162319@ovock.tech,2021-12-24,Valid,,Limerick,ext 53
89882990430,"Commercial  Rue, 33",Yes,Yes,England,2025-01-08,Chad,89882990430,Milling,2025-01-08,Swift,(+44) 8570 1735,chad_swift1736967712@joiniaa.com,2021-06-01,Valid,,,ext 15
89924699065,"Sheffield Boulevard, 3131",Yes,Yes,England,2025-01-08,Caleb,89924699065,Meat,2025-01-08,Stewart,(+44) 5531 0078,caleb_stewart1030420441@dionrab.com,2021-12-23,Valid,,Plymouth,ext 25
89926296093,"Bury  Crossroad, 5769",Yes,Yes,England,2025-01-08,Daniel,89926296093,Poultry ; fish,2025-01-08,Holmes,(+44) 7728 4681,daniel_holmes1323404569@gmail.com,2021-06-25,Valid,,Milton Keynes,ext 77
89897092505,"Coalecroft  Grove, 4600",Yes,Yes,England,2025-01-08,Alan,89897092505,Meat,2025-01-08,Moran,(+44) 3104 0622,alan_moran433773489@dionrab.com,2021-05-10,Valid,,Winchester,ext 78
89900742232,"Castile  Hill, 8881",Yes,Yes,England,2025-01-08,Alexander,89900742232,Bakery products,2025-01-08,Mann,(+44) 7404 3361,alexander_mann926941312@sheye.org,2021-06-11,Valid,,London,ext 8
89922619503,"Bellenden   Hill, 9301",Yes,Yes,Ireland,2025-01-08,Bob,89922619503,Fruit ; vegetables,2025-01-08,Jackson,(+353) 2345 1130,bob_jackson1036112834@nimogy.biz,2021-02-13,Valid,,Dublin,ext 14
89929961563,"Thorndike   Walk, 4077",Yes,Yes,Ireland,2025-01-08,Danny,89929961563,Animal feeds,2025-01-08,Harrison,(+353) 2325650 ,danny_harrison1520203210@kideod.biz,2021-01-21,Valid,,Limerick,ext 79
89909954649,"Paris   Vale, 3768",Yes,Yes,England,2025-01-08,Chuck,89909954649,Meat,2025-01-08,Riley,(+44) 5620 7747,chuck_riley752972654@bretoux.com,2021-04-20,Valid,,Oxford,ext 39
89911820598,"Abourne   Boulevard, 4239",Yes,Yes,England,2025-01-08,Barney,89911820598,Fruit ; vegetables,2025-01-08,Bowen,(+44) 4348 4380,barney_bowen1612409800@guentu.biz,2021-07-04,Valid,,London,ext 45
89923852583,"Bales  Pass, 6968",Yes,Yes,Ireland,2025-01-08,Alan,89923852583,Milling,2025-01-08,Heaton,(+353) 4170 4853,alan_heaton1332796419@corti.com,2021-10-22,Valid,,Waterford,ext 89
89878047264,"Central  Road, 633",Yes,Yes,Ireland,2025-01-08,Maggie,89878047264,Meat,2025-01-08,Cattell,(+353) 5745 4501,maggie_cattell1904952705@eirey.tech,2021-10-08,Valid,,Dublin,ext 95
89925130275,"Mariner   Way, 8001",Yes,Yes,England,2025-01-08,Cedrick,89925130275,Bakery products,2025-01-08,Villiger,(+44) 4008 0047,cedrick_villiger1129391375@bauros.biz,2021-10-03,Valid,,Winchester,ext 1
89926071631,"Bethwin  Walk, 7952",Yes,Yes,Ireland,2025-01-08,Anais,89926071631,Dairy products,2025-01-08,Hudson,(+353) 7215 4620,anais_hudson1499716452@bauros.biz,2021-07-07,Valid,,Limerick,ext 91
89915204249,"Cadogan  Grove, 2582",Yes,Yes,England,2025-01-08,Catherine,89915204249,Milling,2025-01-08,Simpson,(+44) 5520 5335,catherine_simpson2075493755@supunk.biz,2021-09-24,Valid,,Oxford,ext 92
89925150251,"Belmont Park Pass, 9584",Yes,Yes,Ireland,2025-01-08,Bryon,89925150251,Fruit ; vegetables,2025-01-08,James,(+353) 2407 1135,,2021-11-12,No Email,,Waterford,ext 69
89881198489,"Andrews  Pass, 5281",Yes,Yes,Ireland,2025-01-08,Bree,89881198489,Fruit ; vegetables,2025-01-08,Dale,(+353) 3832 2480,bree_dale1127772649@fuliss.net,2021-04-15,Valid,,,ext 100
89924010155,"Chantry   Street, 8115",Yes,Yes,Ireland,2025-01-08,Dakota,89924010155,Animal feeds,2025-01-08,Flack,(+353) 5604 4715,dakota_flack1130305446@yahoo.com,2021-04-15,Valid,,Waterford,ext 60
89924115471,"Queen Vale, 5257",Yes,Yes,Ireland,2025-01-08,Bob,89924115471,Fruit ; vegetables,2025-01-08,Andrews,(+353) 6488 1525,bob_andrews1363485345@jiman.org,2021-04-11,Valid,,Waterford,ext 75
89926118229,"Rail Vale, 8902",Yes,Yes,England,2025-01-08,Catherine,89926118229,Fruit ; vegetables,2025-01-08,Robinson,(+44) 2381 2211,catherine_robinson98322758@twipet.com,2021-06-06,Valid,,,ext 21
89931877293,"Lincoln Tunnel, 5951",Yes,Yes,Ireland,2025-01-08,Aiden,89931877293,Bakery products,2025-01-08,Knight,(+353) 4873 0548,aiden_knight216570811@atink.com,2021-12-08,Valid,,,ext 72
89923447102,"Charterhouse  Street, 6463",Yes,Yes,England,2025-01-08,Alexander,89923447102,Poultry ; fish,2025-01-08,Jefferson,(+44) 3045 1743,alexander_jefferson876436381@ovock.tech,2021-08-15,Valid,,Winchester,ext 87
89926118231,"Bazely   Walk, 5428",Yes,Yes,Ireland,2025-01-08,Barney,89926118231,Fruit ; vegetables,2025-01-08,West,(+353) 4084 4157,barney_west457926428@twace.org,2021-01-02,Valid,,,ext 31
89931861371,"Cam  Way, 4110",Yes,Yes,England,2025-01-08,Camden,89931861371,Animal feeds,2025-01-08,Grant,(+44) 5231 7868,camden_grant595698099@twipet.com,2021-09-20,Valid,,Winchester,ext 23
89932086622,"Central  Walk, 7151",Yes,Yes,Ireland,2025-01-08,Anais,89932086622,Bakery products,2025-01-08,Alexander,(+353) 6451 5384,anais_alexander800749501@acrit.org,2021-08-03,Valid,,,ext 25
89901150588,"Thomas  Crossroad, 8530",Yes,Yes,England,2025-01-08,Carl,89901150588,Dairy products,2025-01-08,Mccall,(+44) 7436 0213,carl_mccall1686947894@nanoff.biz,2021-03-29,Valid,,Plymouth,ext 97
89922428423,"Cockspur  Lane, 2959",Yes,Yes,England,2025-01-08,Agnes,89922428423,Animal feeds,2025-01-08,Faulkner,(+44) 6051 0623,agnes_faulkner2080794510@typill.biz,2021-12-21,Valid,,,ext 91
89923805505,"Rosewood Vale, 5174",Yes,Yes,England,2025-01-08,Daron,89923805505,Meat,2025-01-08,Carpenter,(+44) 3701 2570,daron_carpenter772389492@qater.org,2021-01-02,Valid,,,ext 2
89924714028,"Cobden  Vale, 1900",Yes,Yes,England,2025-01-08,Barney,89924714028,Milling,2025-01-08,Collingwood,(+44) 5533 7785,barney_collingwood1069546998@fuliss.net,2021-05-15,Valid,,Milton Keynes,ext 89
89925020845,"Bond Drive, 1385",Yes,Yes,Ireland,2025-01-08,Chad,89925020845,Animal feeds,2025-01-08,Slater,(+353) 4715 4553,chad_slater1860327831@qater.org,2021-06-29,Valid,,,ext 74
89925826816,"Queen Vale, 1967",Yes,Yes,England,2025-01-08,Carl,89925826816,Dairy products,2025-01-08,Norburn,(+44) 6128 4544,carl_norburn1860330998@sveldo.biz,2021-07-27,Valid,,Oxford,ext 33
89929063090,"Timothy  Crossroad, 4970",Yes,Yes,Ireland,2025-01-08,Abdul,89929063090,Poultry ; fish,2025-01-08,Saunders,(+353) 5782 3377,abdul_saunders790488636@bretoux.com,2021-10-24,Valid,,Cork,ext 45
89930179745,"King Edward  Alley, 1731",Yes,Yes,England,2025-01-08,David,89930179745,Fruit ; vegetables,2025-01-08,Mitchell,(+44) 3121 3671,david_mitchell673471015@vetan.org,2021-09-04,Valid,,,ext 12
89931266191,"Cato   Alley, 1588",Yes,Yes,England,2025-01-08,Cameron,89931266191,Dairy products,2025-01-08,Wood,(+44) 8314 5877,cameron_wood1731852722@qater.org,2021-09-09,Valid,,Milton Keynes,ext 11
89931952507,"Ashley Pass, 9050",Yes,Yes,nada,2025-01-08,Noah,89931952507,Milling,2025-01-08,Tanner,,,2021-10-15,No Email,,,
89901150589,"Antrobus   Road, 1160",Yes,Yes,England,2025-01-08,Bob,89901150589,Animal feeds,2025-01-08,Sloan,(+44) 8107 4182,bob_sloan479925949@gmail.com,2021-01-27,Valid,,,ext 51
89922428422,"Bletchley   Road, 9556",Yes,Yes,Ireland,2025-01-08,Denis,89922428422,Dairy products,2025-01-08,Bloom,(+353) 8454 0735,denis_bloom1263954108@ubusive.com,2021-06-10,Valid,,Cork,ext 4
89922888834,"Collins  Walk, 7005",Yes,Yes,Ireland,2025-01-08,Bryon,89922888834,Poultry ; fish,2025-01-08,Bailey,(+353) 1506 7042,bryon_bailey856503378@dionrab.com,2021-12-27,Valid,,Cork,ext 90
89924010156,"Rail Boulevard, 1007",Yes,Yes,England,2025-01-08,Alan,89924010156,Poultry ; fish,2025-01-08,Lane,(+44) 1077 1151,alan_lane1132930618@joiniaa.com,2021-05-24,Valid,,London,ext 96
89924699136,"Caroline  Lane, 1540",Yes,Yes,England,2025-01-08,Eduardo,89924699136,Bakery products,2025-01-08,Dale,(+44) 7270 5583,eduardo_dale1689460418@gompie.com,2021-12-05,Valid,,London,ext 93
89924714029,"Fieldstone Route, 9301",Yes,Yes,Ireland,2025-01-08,Anthony,89924714029,Meat,2025-01-08,Fox,(+353) 5337 6406,anthony_fox2015443444@grannar.com,2021-01-27,Valid,,Cork,ext 42
89926071632,"Apothecary   Avenue, 7346",Yes,Yes,Ireland,2025-01-08,Candace,89926071632,Milling,2025-01-08,Parker,(+353) 4688 2278,candace_parker1347130715@kideod.biz,2021-05-23,Valid,,,ext 67
89929539254,"Duthie   Boulevard, 4172",Yes,Yes,Ireland,2025-01-08,Adalie,89929539254,Milling,2025-01-08,Cann,(+353) 3677 3687,adalie_cann1109862018@deons.tech,2021-09-05,Valid,,Limerick,ext 33
89929944223,"Apothecary   Vale, 6637",Yes,Yes,Ireland,2025-01-08,Caleb,89929944223,Bakery products,2025-01-08,Newton,(+353) 7271 6288,caleb_newton750378333@naiker.biz,2021-07-21,Valid,,Waterford,ext 55
89931298376,"Bermondsey    Tunnel, 8756",Yes,Yes,Ireland,2025-01-08,Aiden,89931298376,Animal feeds,2025-01-08,Moore,(+353) 1680 5622,aiden_moore1909654254@irrepsy.com,2021-07-05,Valid,,Limerick,ext 82
89882497125,"Black Friars   Way, 2211",Yes,Yes,England,2025-01-08,Daron,89882497125,Fruit ; vegetables,2025-01-08,Shields,(+44) 8285 5636,daron_shields1530771221@vetan.org,2021-03-28,Valid,,Oxford,ext 94
89900062977,"Angel  Rue, 5653",Yes,Yes,England,2025-01-08,Chris,89900062977,Fruit ; vegetables,2025-01-08,Mitchell,(+44) 7864 7264,chris_mitchell1200721696@qater.org,2021-09-15,Valid,,Milton Keynes,ext 49
89901150590,"Parkfields Grove, 8536",Yes,Yes,England,2025-01-08,Caitlyn,89901150590,Bakery products,2025-01-08,James,(+44) 8605 8635,caitlyn_james2062255767@irrepsy.com,2021-09-23,Valid,,Plymouth,ext 89
89925150252,"Tilloch   Lane, 7772",Yes,Yes,England,2025-01-08,Chris,89925150252,Bakery products,2025-01-08,Smith,(+44) 5463357 ,chris_smith1852742608@naiker.biz,2021-09-16,Valid,,Milton Keynes,ext 63
89923805506,"Ely  Avenue, 2065",Yes,Yes,England,2025-01-08,Benjamin,89923805506,Bakery products,2025-01-08,Norburn,(+44) 3336 1748,benjamin_norburn742744625@bretoux.com,2021-06-14,Valid,,Oxford,ext 65
89926296094,"Black Friars   Walk, 9785",Yes,Yes,England,2025-01-08,Chris,89926296094,Poultry ; fish,2025-01-08,Graves,(+44) 4313 1660,chris_graves1770907315@dionrab.com,2021-04-13,Valid,,Oxford,ext 51
89901150591,"Howard Avenue, 7725",Yes,Yes,England,2025-01-08,Adalie,89901150591,Fruit ; vegetables,2025-01-08,Watson,(+44) 2260 5050,adalie_watson419281304@grannar.com,2021-09-21,Valid,,Plymouth,ext 9
89922060568,"Hickory Lane Crossroad, 6414",Yes,Yes,nada,2025-01-08,Eduardo,89922060568,Meat,2025-01-08,Long,,,2021-04-24,No Email,,,
89931319143,"Ely  Vale, 5614",Yes,Yes,England,2025-01-08,Chris,89931319143,Dairy products,2025-01-08,Seymour,(+44) 7664 1747,chris_seymour1660665695@gompie.com,2021-10-19,Valid,,London,ext 17
89900062978,"Arline    Vale, 7241",Yes,Yes,England,2025-01-08,Carl,89900062978,Fruit ; vegetables,2025-01-08,Rowlands,(+44) 5232 0370,carl_rowlands914066571@naiker.biz,2021-12-27,Valid,,Milton Keynes,ext 1
89903791029,"Dunstable   Boulevard, 8996",Yes,Yes,England,2025-01-08,Peter,89903791029,Meat,2025-01-08,Sylvester,(+44) 5504 3278,peter_sylvester834441733@mafthy.com,2021-07-07,Valid,,London,ext 98
89917963639,"Angel  Crossroad, 302",Yes,Yes,England,2025-01-08,Wade,89917963639,Meat,2025-01-08,Andrews,(+44) 7038 7125,wade_andrews746262507@nanoff.biz,2021-04-20,Valid,,Winchester,ext 19
89923178844,"Andsell    Walk, 2720",Yes,Yes,England,2025-01-08,Chris,89923178844,Poultry ; fish,2025-01-08,Silva,(+44) 1563 7843,chris_silva1959564076@fuliss.net,2021-07-26,Valid,,London,ext 43
89924115472,"Fairview Pass, 8529",Yes,Yes,England,2025-01-08,Chris,89924115472,Poultry ; fish,2025-01-08,Yarwood,(+44) 2004 4480,chris_yarwood527336746@nickia.com,2021-02-11,Valid,,Milton Keynes,ext 3
89924699137,"Spruce Way, 2938",Yes,Yes,Ireland,2025-01-08,Barney,89924699137,Fruit ; vegetables,2025-01-08,Knight,(+353) 4217 5075,barney_knight1564595003@ubusive.com,2021-04-25,Valid,,Limerick,ext 77
89929492339,"Cavendish Pass, 4593",Yes,Yes,England,2025-01-08,Mark,89929492339,Poultry ; fish,2025-01-08,Cowan,(+44) 6620 4166,mark_cowan1129279365@kideod.biz,2021-07-24,Valid,,Plymouth,ext 77
89929492340,"Edwin   Rue, 1780",Yes,Yes,Ireland,2025-01-08,Chris,89929492340,Dairy products,2025-01-08,Gregory,(+353) 7668 3333,chris_gregory407692706@bretoux.com,2021-07-01,Valid,,,ext 85
89931035507,"Westbourne Avenue, 8997",Yes,Yes,England,2025-01-08,Chuck,89931035507,Bakery products,2025-01-08,Knight,(+44) 4028 5455,chuck_knight1120286057@jiman.org,2021-04-18,Valid,,Oxford,ext 98
89922854674,"Blendon    Route, 8485",Yes,Yes,England,2025-01-08,Barney,89922854674,Fruit ; vegetables,2025-01-08,Roberts,(+44) 4546 5267,barney_roberts332476449@nanoff.biz,2021-01-02,Valid,,Milton Keynes,ext 52
89923805507,"Belmore  Pass, 9305",Yes,Yes,England,2025-01-08,Clint,89923805507,Fruit ; vegetables,2025-01-08,Wilson,(+44) 1545 6730,clint_wilson2051686392@eirey.tech,2021-03-14,Valid,,Plymouth,ext 31
89923962241,"Magnolia Walk, 942",Yes,Yes,England,2025-01-08,Clint,89923962241,Milling,2025-01-08,Clarke,(+44) 2678 8355,clint_clarke1371867510@tonsy.org,2021-05-29,Valid,,Oxford,ext 43
89925695055,"Ely  Walk, 5048",Yes,Yes,England,2025-01-08,Cassandra,89925695055,Fruit ; vegetables,2025-01-08,Hood,(+44) 1606 1203,cassandra_hood144149136@qater.org,2021-04-20,Valid,,Oxford,ext 94
89922443637,"Cephas  Road, 2400",Yes,Yes,Ireland,2025-01-08,Matt,89922443637,Bakery products,2025-01-08,Sinclair,(+353) 6838 4603,matt_sinclair709521594@guentu.biz,2021-11-09,Valid,,,ext 5
89925000597,"Garfield Way, 8993",Yes,Yes,Ireland,2025-01-08,Clarissa,89925000597,Bakery products,2025-01-08,Anderson,(+353) 8882 4831,clarissa_anderson1870114311@elnee.tech,2021-08-23,Valid,,,ext 62
89925826817,"Thomas Doyle   Alley, 1931",Yes,Yes,England,2025-01-08,Aiden,89925826817,Poultry ; fish,2025-01-08,Eyres,(+44) 5765 5033,aiden_eyres544152863@ubusive.com,2021-05-30,Valid,,Plymouth,ext 58
89925826818,"Eldon  Boulevard, 6064",Yes,Yes,England,2025-01-08,Cassidy,89925826818,Meat,2025-01-08,Martin,(+44) 7474 3454,cassidy_martin980948722@supunk.biz,2021-11-22,Valid,,Plymouth,ext 94
89925992592,"Castle Tunnel, 1742",Yes,Yes,England,2025-01-08,Chuck,89925992592,Poultry ; fish,2025-01-08,Walker,(+44) 1543 3834,chuck_walker910216573@liret.org,2021-09-29,Valid,,,ext 3
89931319144,"Caldwell   Street, 3404",Yes,Yes,England,2025-01-08,Aiden,89931319144,Milling,2025-01-08,Walsh,(+44) 1247 8607,aiden_walsh479229508@ubusive.com,2021-06-15,Valid,,London,ext 38
89931827018,"Chantry   Alley, 6477",Yes,Yes,England,2025-01-08,Aiden,89931827018,Animal feeds,2025-01-08,Eyres,(+44) 4031 7328,aiden_eyres868665927@sheye.org,2021-09-25,Valid,,Plymouth,ext 28
89900742233,"Collins  Street, 8921",Yes,Yes,England,2025-01-08,Courtney,89900742233,Milling,2025-01-08,Henderson,(+44) 1405 1113,courtney_henderson451065786@eirey.tech,2021-05-04,Valid,,Milton Keynes,ext 19
89910465605,"Cliffords  Road, 2406",Yes,Yes,England,2025-01-08,Cassandra,89910465605,Meat,2025-01-08,Vaughn,(+44) 3737 0451,cassandra_vaughn1396100848@joiniaa.com,2021-12-11,Valid,,Milton Keynes,ext 53
89911820599,"Besson  Rue, 9326",Yes,Yes,England,2025-01-08,Bart,89911820599,Animal feeds,2025-01-08,Anderson,(+44) 4670 3230,bart_anderson285933627@irrepsy.com,2021-05-06,Valid,,Plymouth,ext 87
89919436337,"Cedarne  Crossroad, 6306",Yes,Yes,Ireland,2025-01-08,Alexia,89919436337,Animal feeds,2025-01-08,Vallory,(+353) 6530 8440,alexia_vallory1449512116@muall.tech,2021-05-11,Valid,,Cork,ext 73
89923927830,"Andsell    Road, 1812",Yes,Yes,Ireland,2025-01-08,Chad,89923927830,Bakery products,2025-01-08,Baxter,(+353) 3444 5254,chad_baxter1177852171@irrepsy.com,2021-03-30,Valid,,Limerick,ext 7
89923962242,"Canon Pass, 7940",Yes,Yes,Ireland,2025-01-08,Benjamin,89923962242,Meat,2025-01-08,Moran,(+353) 5311 7681,benjamin_moran757550496@twace.org,2021-03-02,Valid,,,ext 30
89926024080,"Pine Pass, 4855",Yes,Yes,Ireland,2025-01-08,Aiden,89926024080,Dairy products,2025-01-08,Allen,(+353) 4373 0724,aiden_allen100436438@eirey.tech,2021-11-22,Valid,,Dublin,ext 99
89930396256,"Ashley Grove, 7306",Yes,Yes,England,2025-01-08,Ada,89930396256,Fruit ; vegetables,2025-01-08,Hunter,(+44) 1507 4414,ada_hunter1877745483@tonsy.org,2021-04-27,Valid,,Oxford,ext 93
89892590189,"Ely  Pass, 2601",Yes,Yes,Ireland,2025-01-08,Chad,89892590189,Dairy products,2025-01-08,Rowan,(+353) 1726 5425,chad_rowan463477308@cispeto.com,2021-06-15,Valid,,Limerick,ext 30
89922983308,"Central  Rue, 9942",Yes,Yes,England,2025-01-08,Chadwick,89922983308,Animal feeds,2025-01-08,Garner,(+44) 6211 5626,chadwick_garner2092809908@deavo.com,2021-07-26,Valid,,Milton Keynes,ext 82
